dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/ojamzvahjbnws2njen0qhq,Living conditions - functional urban areas,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3741-strategia-zit-lubelskiego-obszaru-funkcjonalnego-na-lata-2014-2020,Strategia Zintegrowanych Inwestycji Terytorialnych Lubelskiego Obszaru Funkcjonalnego na lata 2014–2020,"https://dane.gov.pl/pl/institution/436,umlublin",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/42ve7ughyipg6uhy8awrsa,Population on 1 January by age group and sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-zisk-a-ztraty-2025_09_data_csuis_vykzz,Profit and Loss Statement - period 09/2025,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/uyo4z6vngqgaj5r84bneg,Housing cost overburden rate by poverty status - EU-SILC survey,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/xx9mxp9kuisb3fw2n5ugcw,"Mean annual earnings by economic activity, sex, age (2006)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/home-office-board-external-meetings,Home Office Board members' external meetings,nodeID://b697250320,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/recycling-centres3,Recycling Centres,nodeID://b686689936,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/jrc-10112-10002,Agricultural production hotspot assessments,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/AGRI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/organogram-the-disclosure-and-barring-service,Organogram of Staff Roles & Salaries,nodeID://b3216808689,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/smlaegymr8aznqhsd3ozdq,"Livestock: number of farms, heads and LSU by type of farming (2-digit) and economic size of farm (ESU)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/cats-regions-identitas,Cats - Evolution in Switzerland and abroad,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/equids-deathusage-identitas,Equids - Deaths by type of use,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/https-rpp-ais-egon-gov-cz-aisp-rest-verejne-ddciselniky-mdds-90-20020101,Classification of the Functions of Government (CZ-COFOG) - level 3 - Class - valid from 01.01.2002,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/17651921,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3893-stopa-bezrobocia-w-gminie-nowa-wies-leborska-wedlu,Stopa bezrobocia w gminie Nowa Wieś Lęborska według stażu pracy,"https://dane.gov.pl/pl/institution/439,urzad-gminy-w-nowej-wsi-leborskiej",http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/toximfr4trfo4lvxysc14g,Length of railway lines by maximum permitted speed,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/mqmflnfcho7m1sx5jqnpag~~1,Import prices - consumer non-durables,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/spend-over-500-gbp,Spend Over 500 GBP,nodeID://b686696418,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/dcwtn4whvpjgpcdmuyicjg,"All valid permits by age, sex and citizenship on 31 December of each year",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/ddhvpbe5u1iyye0ruzb2pq,Live births by mother's year of birth (age reached) and legal marital status,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/index-of-multiple-deprivation,English Indices of Deprivation 2010,nodeID://b3221566745,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5595-ceny-ofertowe-mieszkan-dewelopera-dobrynow-sp-z-oo-w-2025-r,Offer prices of apartments of developer Dobrynów Sp. z o.o. in 2025.,"https://dane.gov.pl/pl/institution/1184,dobrynow-sp-z-o-o",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-opendata-elia-be-explore-dataset-ods030-,Forced unavailability of grid components (380/220kV),https://org.belgif.be/id/CbeRegisteredEntity/0731852231,http://publications.europa.eu/resource/authority/data-theme/ENER
http://data.europa.eu/88u/dataset/lustat-bbf-lu-lustat,Population survey Canton of Lucerne 2023,nodeID://b5365386497,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/spending-transactions-by-lchs-nhst,Spending transactions by LCHS NHST,nodeID://b686692159,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/9ca4cef7-270b-4f39-9fa8-e0e6a6cddbb2,Database Documents FH,https://org.belgif.be/id/CbeRegisteredEntity/0206653946,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-statdata-statistics-sk-public-api-dc-opendata-cube-dataset-00000002-0000-0000-0000-000000000302,"Employment rate and percentage of part-time job by age, education and sex - yearly (since 2021)",https://data.gov.sk/id/legal-subject/00166197,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/geostat-grid-december-2011-boundaries4,GEOSTAT Grid (December 2011) Boundaries,nodeID://b697247056,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4077-720188e5ce106c2f730c86c1191eaf5439b1825d277ad8169048b6155899ca99,"Zabrze: Budżet Obywatelski (konsultacje, wnioski, projekty) - 2019","https://dane.gov.pl/pl/institution/468,zabrze",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-rpp-ais-egon-gov-cz-aisp-rest-verejne-ddciselniky-mdds-151-20250101,Codelist of sex - valid from 01.01.2025,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/17651921,http://eurovoc.europa.eu/3337|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/m7sycaqkrvtpg3xwu3raeq,Decisions withdrawing temporary protection by citizenship and reason - quarterly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-kod-brno-cz-nkod-dataset-f0aa7adbf8504d48b62b7e61a58b4e84_0-ttl,Bike stands – existing,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/44992785,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4123-23ee87cdb7eba57fc45ecb91ce43c244fa1a64269277dc2e875515d5084a6a36,Łaziska Górne: Nieruchomości sprzedane,"https://dane.gov.pl/pl/institution/476,laziska-gorne_",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/9ce5f529-c5e2-4b37-a7f7-4a11b9ff43ba,Atmospheric Particles-DMPS Particle Concentration (2020),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/equids-agriculturalzones-identitas,Equids - Evolution by agricultural zones,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9738-ceny-domy-w-zabudowie-blizniaczej-ul-przyszlosc-st,"Ceny - Domy w zabudowie bliźniaczej – ul. Przyszłość, Stanisławów Pierwszy","https://dane.gov.pl/pl/institution/4647,mateusz-kanigowski",http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1654-,Administrators,nodeID://b5363215577,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/ac730d03-1840-4f64-bc89-9f06d2491e25-bundesamt-fur-statistik-bfs,Buildings And Dwellings Statistics: Buildings,https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat.html,http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/yr2zejwvttcztlzkl6t1g,Unitisation in rail freight transport- tonne-kilometre for gross-gross weight of goods,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-rpp-ais-egon-gov-cz-aisp-rest-verejne-ddciselniky-mdds-116-20140101,International Standard Classification of Education (CZ-ISCED 2011) - PROGRAMMES - level 2 - valid from 01.01.2014,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/17651921,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4064-1ac8487582dd2b48893924d5b19efd26af4c105eafd96e88e2992e0efbc883c4,Bojszowy: Sprawozdania budżetowe - 2022Q2,"https://dane.gov.pl/pl/institution/479,bojszowy_",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/jrc-liscoast-10009,European Coastal Flood Risk,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9634-ceny-ofertowe-mieszkan-dewelopera-develocity-nowe-planty-spoka-z-ograniczona-odpowiedzialnoscia-w-2025-r,Offer prices of apartments of developer DEVELOCITY NOWE PLANTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ in 2025.,"https://dane.gov.pl/pl/institution/2737,develocity-nowe-planty-spolka-z-ograniczona-odpowi",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/torbay-brownfield-sites-2017,Torbay Brownfield Land,nodeID://b693937008,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10072-ceny-ofertowe-mieszkan-dewelopera-osiedle-pobiedziska-sp-z-oo-inwestycja-botanika-w-2025-r,Offer prices of apartments of developer Osiedle Pobiedziska Sp. z o.o. - investment Botanika in 2026.,"https://dane.gov.pl/pl/institution/615,osiedle-pobiedziska-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/local-housing-allowance-changes,Local Housing Allowance changes,nodeID://b3216798228,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/wjnl5vaxlertlm5c9zx9a,Unemployment rate by sex - age group 25-74,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4423-pomoc-wojenna-w-2022-roku-formy,Pomoc Wojenna w 2022 roku - Formy,"https://dane.gov.pl/pl/institution/26,uokik",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/35687716-bundesamt-fur-statistik-bfs,"Dissolved partnerships by age of both of the partners and canton, 2007-2024",https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/z7rbingmjwmhensybbw,Households - availability of computers (2006-2017),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/road-condition-survey-2018,Road Condition Survey 2018,nodeID://b3216695357,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/species-point-records-from-1998-iecs-holderness-coast-aldbrough-sublittoral-sediment-survey,Species point records from 1998 IECS Holderness Coast-Aldbrough sublittoral sediment survey,nodeID://b686684126,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/species-point-records-from-1992-93-dwt-exe-littoral-survey,Species point records from 1992-93 DWT Exe littoral survey,nodeID://b717742337,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/jptnufeljsrzqeifuywlbg,Labour force participation rates by country of birth - quarterly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/g4sehpokmah3ucowafgtw,At-risk-of-poverty rate of persons below-above 65 years by sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/taxkj3bndykftc0g2tflw~~1,"Pollution, grime or other environmental problems by level of disability (activity limitation), sex and age",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/v4f3f7pjix9xyck7yhkiwq,Mean instruction hours per employed participant in non-formal education and training by sex and NACE Rev. 1.1 activity (2003),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-1543-uprawnienia-do-nadawania-stopni-naukowych-w-okreslonej-dyscyplinie,Uprawnienia do nadawania stopni naukowych w określonej dyscyplinie,"https://dane.gov.pl/pl/institution/117,wyzsza-szkola-policji-w-szczytnie",http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/financial-transactions-data-herefordshire-primary-care-trust,"Spend over £25,000 in Herefordshire Primary Care Trust",nodeID://b3221570465,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/ncehm6hyy9vqqufaveorw,"Students by age, sex and NUTS 2 region (1998-2012)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/c9rafic9vehkinq44k4dqw,Participation rate of employees in education and training (last 4 weeks) by NACE Rev. 2 activity (2008-2026),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/rushmoor-500-spend,Rushmoor £500 Spend,nodeID://b3221567227,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/3ypapudp9sl5or1wrvz8w,Persons in full-time/part-time employment by economic activity (NACE Rev. 2) (2008-2026),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/4pn7ymbtb8mxoq2zb19rq,Population not participating in education or training by main reason and educational attainment level,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/qbbhz1w49mzyutk8vb7uuq,"Environmental protection expenditure by size class (NACE Rev. 1.1, C-E) (2001-2007)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finoss-2018_04_data_csuis_misris,FIN 1-12 OSS - Budget Fulfillment of CHAP and OSS - period 04/2018,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/avf4p0fkluez4k6jr7ljg,Recycling of batteries and accumulators,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/cps-case-outcomes-by-principal-offence-category-june-2011,Crown Prosecution Service case outcomes by principal offence category - June 2011,nodeID://b686699941,http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/bjf8ldhrosgvhwjrs8kknw~~1,Unemployment by sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5705-ceny-ofertowe-mieszkan-dewelopera-king-cross-management-sp-z-oo-w-2025-r,Offer prices of apartments of developer King Cross Management Sp. z o.o. - investment Osiedle Termalne in 2026.,"https://dane.gov.pl/pl/institution/577,king-cross-management-sp-z-o-o",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/numbers-and-rates-of-suicides-by-area-2002-to-2013,Numbers and rates of suicides by Area 2002 to 2013,nodeID://b2177293789,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/goats-pyr-identitas,Goats - Age pyramid,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/hfzqfitjvjniyf2ppwzkhq,"Frequency of fruit and vegetables consumption by sex, age and educational attainment level",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/rqvwsqwd1fyffq0lcrjpa,Participation in early childhood education by sex (children aged 3 and over),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/urn-ine-es-tabla-tpx-59161,Overnight stays of the guests by country of residence and category. EOH (Identificador API: 59161),http://datos.gob.es/recurso/sector-publico/org/Organismo/EA0010587,http://datos.gob.es/kos/sector-publico/sector/turismo|http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/gpc-spend-financial-transactions-data-nhs-blood-and-transplant,GPC Spend over £500 in NHS Blood and Transplant,nodeID://b693942515,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-penezni-toky-2018_12_data_csuis_ppt,Statement of Cashflow - period 12/2018,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1952-,Income and expenses from financial and investment activities,nodeID://b5363223140,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/ofwat-workforce-management-information,Ofwat workforce management information,nodeID://b5449412364,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/2dsh8etra2tgcf9n0zf2bw,Severe material and social deprivation rate by age and sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-11277-ceny-ofertowe-mieszkan-dewelopera-developer-wasile,"Ceny ofertowe mieszkań dewelopera ""Developer Wasilewski"" Spółka z ograniczoną odpowiedzialnością sp.k.","https://dane.gov.pl/pl/institution/923,developer-wasilewski-spolka-z-ograniczona-odpowied",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/33947639-bundesamt-fur-statistik-bfs~~1,Occupied dwellings by occupancy status and canton,https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/zhz9ubabqcklpszaafx8a,Enterprises that obtained intra-group loans for R&D or other innovation activities within the enterprise group by NACE Rev. 2 activity and size class (2018),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-8583-ceny-ofertowe-mieszkan-dewelopera-md-z-w-2025-r,Offer prices of apartments of developer MD-Z in 2025.,"https://dane.gov.pl/pl/institution/2864,md-z-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5518-ceny-ofertowe-mieszkan-dewelopera-dys2-sp-z-oo-w-2025-r,Offer prices of apartments of developer DYS2 Sp. z o.o. in 2025.,"https://dane.gov.pl/pl/institution/1815,dys2-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/kpi-opc02,Schools Electricity - Cost (£),nodeID://b686678219,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/jrc-citsci-cs-survey-15,Data Management Survey of Citizen Science Projects - 2015,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2211-,"Lithuanian Rural Development Program 2014-2020 measure &quot;Natura 2000 payments and payments related to the General Water Framework Directive&quot;, crops, 2016",nodeID://b5363235491,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/aull4riroghyz2g9jghq,"Turnover from the provision of postal services, domestically",http://publications.europa.eu/resource/authority/corporate-body/GROW,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/national-assembly-wales-constituencies-december-2016-full-extent-boundaries-in-wales4,National Assembly Wales Constituencies (December 2016) Full Extent Boundaries in Wales,nodeID://b3216799302,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/bdc-counter-fraud-work,BDC Counter-Fraud Work,nodeID://b723575681,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5068-inwestycja-katowice-sloneczna-1-na-koszutce-i-wawe,"Inwestycja Katowice, Słoneczna 1 - Na Koszutce I- Wawel Service","https://dane.gov.pl/pl/institution/727,na-koszutce-wawel-service-deweloper-spolka-z-ogran",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/staff-organograms-and-pay-scottish-court-service,Organogram and staff pay data for Scottish Court Service,nodeID://b686689301,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10697-ceny-ofertowe-lokali-mieszkalnych-dewelopera-pp-pr,Ceny ofertowe lokali mieszkalnych dewelopera PP Projekt Sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/3539,pp-projekt-sp-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/4d9f682a-e4b7-42ed-8c72-3782bd64e5e7,Atmospheric Particles-Equivalent Black Carbon Aethalometer (2019),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-rozvaha-2010_12_data_csuis_rozv,Balance Sheet - period 12/2010,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/goats-ageslaughter-identitas,Goats - Age of goats at slaughter,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
